source_row,janela,preco_real,preco_previsto
9049,2,952000.0,926907.1661191487
9109,2,570000.0,529771.3397052148
9242,2,650000.0,692275.9215034525
9454,2,213400.0,258129.26180965634
9894,2,784950.0,795759.9690433737
10021,2,465000.0,439949.2561108306
10421,2,630000.0,552612.4437997742
10923,2,582500.0,486545.4843280801
11741,2,405000.0,396069.28499061684
11769,2,325000.0,301986.5122837765
11878,2,1620000.0,1358509.482231141
12084,2,338000.0,281634.82351728564
12101,2,348500.0,327088.15162739216
12111,2,315000.0,354860.4481629163
12558,2,364000.0,347571.19553045125
12601,2,288000.0,278569.198412604
12695,2,258500.0,253589.6101971961
12812,2,420000.0,494529.0103007769
14265,2,229000.0,194303.57091115747
14467,2,825000.0,903303.6769032158
14558,2,357500.0,346798.6961154551
14690,2,565000.0,613218.4805082995
14857,2,327000.0,343015.19254932844
15281,2,339999.0,324500.28634592344
15336,2,276000.0,385392.33293776517
15354,2,572500.0,607906.6543329585
15423,2,279000.0,303499.7597915854
15840,2,1335000.0,828164.2466683398
16082,2,210000.0,316634.79626749863
16231,2,260000.0,261975.67742565356
16264,2,315000.0,266903.47037344705
16495,2,735000.0,714601.4479162632
16527,2,950000.0,1258206.923354704
17458,2,463000.0,335849.5003495143
17942,2,623500.0,577472.4554973885
18058,2,244000.0,246224.08661730323
18059,2,275000.0,213099.43920082308
18103,2,677000.0,701559.0126908062
18664,2,249000.0,241389.3325789027
19400,2,229950.0,226874.47274899986
19420,2,557000.0,609807.3799840143
19514,2,349900.0,345375.7337950641
20077,2,1035290.0,1029072.1098142586
20558,2,620000.0,579083.5497179612
20577,2,825000.0,817773.1054744377
20811,2,580000.0,501962.4573819971
21433,2,465750.0,521040.4447961247
422,2,538000.0,480332.25081337075
703,2,485000.0,572946.6204269276
878,2,229000.0,195889.01078109577
1096,2,241000.0,176244.77109410038
1983,2,555000.0,640871.6946737409
2802,2,179500.0,248414.71121622494
3035,2,1799000.0,1443432.959157534
3383,2,430000.0,333989.1821599072
3572,2,770000.0,430228.1870535697
3813,2,2890000.0,2767577.1236650576
4528,2,239900.0,233609.46910137573
5881,2,268500.0,363803.2146900447
6188,2,675000.0,698079.5858691739
6731,2,319000.0,372634.14898734115
6737,2,269950.0,260052.6464307993
6827,2,340000.0,530869.2016175648
7028,2,567000.0,555675.6772592785
8885,2,309000.0,242009.25888728828
9752,2,329000.0,336208.9230468343
11229,2,395000.0,273199.02804392617
12324,2,280000.0,218817.20799266346
12885,2,808000.0,832497.6322942822
13058,2,375000.0,367665.4866404977
13557,2,311000.0,357787.4091609668
15029,2,299500.0,258297.3831269194
15088,2,396900.0,393330.81793612335
15278,2,765000.0,828552.6680830283
15803,2,375000.0,377490.52146480605
16136,2,1320000.0,762226.8033764006
16533,2,651000.0,668449.9417684084
16990,2,296500.0,258447.41747516574
17467,2,304500.0,302362.5295546468
17493,2,1050000.0,776201.952059543
17512,2,386100.0,382097.0503895453
17707,2,633000.0,685902.9011162723
18238,2,750000.0,655816.4779788485
18514,2,245000.0,265179.12699551263
19047,2,340500.0,353944.19710064406
19581,2,340768.0,261579.72606465706
19617,2,450000.0,501940.56858153566
20647,2,539950.0,487331.8382232081
21352,2,495000.0,493078.3488843862
1621,2,248000.0,286772.28610006394
3096,2,285000.0,286975.65939125174
7536,2,1320000.0,934853.5801751985
16707,2,255000.0,287250.1850237658
17165,2,420000.0,491178.8425221844
18258,2,260000.0,244323.45377163967
18733,2,229000.0,414987.6264950942
1904,2,1045000.0,1015570.3163161556
19170,2,517000.0,555351.0025910286
81,2,360000.0,303469.6040763731
715,2,250000.0,246262.9650982548
816,2,310000.0,322851.97943975084
1156,2,350000.0,400641.2335131878
1217,2,1875000.0,1724022.7216117948
1785,2,285000.0,258276.63896263237
1868,2,411800.0,451157.1470645365
2089,2,750000.0,906298.0170325829
2119,2,585000.0,685825.1575365389
2749,2,722500.0,644056.0099618362
3489,2,210000.0,309789.64373389917
3624,2,650000.0,506160.0269010681
3864,2,790000.0,772705.3703788435
4256,2,261500.0,284409.45460349583
5215,2,335000.0,429412.9960578438
5377,2,610000.0,536564.2314299918
5765,2,650000.0,776314.4972577968
6094,2,239000.0,227764.54972700778
6207,2,337500.0,452418.093603125
6229,2,360000.0,357082.31126362045
6249,2,332500.0,444477.7463109699
6284,2,499000.0,494667.54976987466
7809,2,266000.0,264766.0460154134
7840,2,328000.0,326032.6782990981
8025,2,323000.0,359024.3337616509
8417,2,520000.0,597946.0644622942
8506,2,270000.0,430157.65547791455
8560,2,324000.0,306416.43983517075
9087,2,575000.0,617636.2712539089
9238,2,379000.0,375199.0170569116
9580,2,244000.0,238647.49709185687
10377,2,570000.0,545975.7943678544
10598,2,278000.0,297280.03216538235
10863,2,232000.0,242903.06711577682
10915,2,332000.0,370714.0666550489
11356,2,350000.0,330799.5360672879
12156,2,200000.0,238679.9660790553
13175,2,670000.0,597463.5770897813
13497,2,289950.0,283664.6155535267
13763,2,625000.0,706727.4166920639
13813,2,600000.0,529554.4144763227
14069,2,221000.0,189731.6332533833
14318,2,317500.0,315229.5899800629
14329,2,340000.0,321039.6409917082
14500,2,462370.0,459808.8813524343
15348,2,550000.0,641200.6315264407
15934,2,745000.0,663255.7056718973
16228,2,202500.0,239577.67912322312
16287,2,260000.0,258698.63399877166
16709,2,520000.0,520747.8509369541
16734,2,500000.0,560418.746723224
17327,2,637500.0,586884.8172495768
17803,2,705000.0,643752.6175707427
18227,2,525000.0,459712.31882317184
18424,2,274000.0,223515.880314773
19103,2,400000.0,498994.18999055884
19652,2,274000.0,266398.3454461502
19789,2,550000.0,568961.9779260942
19843,2,465000.0,440755.00733228103
19955,2,570000.0,559405.0199037732
20041,2,975000.0,646936.9751548963
20067,2,633000.0,737078.8849926793
20110,2,436000.0,431427.802777292
20553,2,344000.0,361244.8983274499
20685,2,810000.0,833787.0668913905
20877,2,627000.0,564050.5371359716
20907,2,325000.0,315470.79669542913
94,2,700000.0,597213.6726821659
373,2,380000.0,428624.90561327327
418,2,355000.0,367449.638212921
815,2,379000.0,429476.0212708217
1268,2,302495.0,323857.9278515967
1372,2,330000.0,495670.93962556496
1924,2,432000.0,555436.4261848438
2523,2,225000.0,186519.19218309253
2660,2,523000.0,582294.8280452084
2695,2,705000.0,675921.0295842343
3103,2,1130000.0,1364304.5391988002
3925,2,540000.0,460230.3065572531
4031,2,276000.0,259479.85730348076
4064,2,383000.0,416757.7725801208
4159,2,215000.0,205861.62378839665
4881,2,285000.0,281683.9292114666
5236,2,199999.0,218613.61479815713
5565,2,472000.0,560749.4090790306
5717,2,405000.0,414306.5554259246
5752,2,565000.0,476471.4651734783
6047,2,510000.0,461695.2322619989
6520,2,760000.0,668772.6594443307
7217,2,292500.0,286376.2267348859
7594,2,395000.0,439713.03103770997
9328,2,334950.0,322286.67123124906
9754,2,405000.0,410857.8622404039
9854,2,235000.0,305352.4418359896
11710,2,219950.0,234259.6324376063
12025,2,756450.0,609696.451089926
12231,2,887500.0,906941.7851885386
12503,2,450000.0,445256.80193241936
12560,2,445000.0,425072.05261394824
12719,2,345500.0,323392.21312845044
12749,2,515000.0,470134.22474531084
12896,2,312000.0,276798.21187445096
13335,2,440000.0,397514.7415377066
13466,2,1272000.0,1176994.4174770955
13514,2,515000.0,314628.78567406785
13738,2,252000.0,264396.7144135882
13828,2,435000.0,450746.3883121923
13902,2,539500.0,534889.4746580438
15180,2,2200000.0,1547040.3752637084
15330,2,520000.0,466951.74329897255
15667,2,1715000.0,1632350.048003709
15974,2,325000.0,317915.7585152288
16354,2,575000.0,474332.9229215251
16581,2,269000.0,276388.5551000274
17251,2,490000.0,540701.1118811172
17490,2,275000.0,258779.118508117
18264,2,415000.0,395302.18872825266
18386,2,390000.0,425612.33450601285
18394,2,325000.0,306540.7201362128
18498,2,206000.0,177703.0502036946
18671,2,383000.0,317126.5495458393
19621,2,235000.0,172148.94986916802
19712,2,263000.0,248962.3072272872
19734,2,250000.0,204991.30208796897
19947,2,395000.0,404907.8977495183
20267,2,1042000.0,1125778.8509471843
20420,2,599000.0,596778.0893510316
20473,2,661000.0,622661.8362008121
20884,2,270500.0,295120.5417255853
21320,2,625000.0,613298.3924852957
2145,2,415000.0,375847.02699156
2301,2,370000.0,369721.10534164065
2380,2,363000.0,318311.8975258121
3361,2,160000.0,167882.96538143622
4083,2,246700.0,246233.60649880025
6132,2,700000.0,643365.1685226066
6257,2,280000.0,269779.9658038755
6843,2,255000.0,231226.5278216312
9673,2,535000.0,596981.1960966473
9862,2,360000.0,350435.55400783644
10049,2,439000.0,432053.85941606533
10308,2,329000.0,326856.16139051033
10410,2,422800.0,406624.6353294501
10579,2,345000.0,339395.8021675973
10727,2,265000.0,239013.83323961287
11213,2,255000.0,226317.50488411507
11873,2,650000.0,680083.4162805014
12243,2,480000.0,420905.98451085476
13147,2,320000.0,292855.0840182029
13563,2,715000.0,758921.532880598
13618,2,310000.0,231389.88540952816
13720,2,410000.0,417005.69872180576
15363,2,319000.0,302149.22989240783
15444,2,539500.0,560773.5268073014
16131,2,434400.0,426843.91812053387
16319,2,500000.0,584750.5519766472
18500,2,325000.0,293673.3134872087
18960,2,480000.0,331819.23401925934
19024,2,1001000.0,811434.791768333
21551,2,1375000.0,1229315.3515998265
868,2,381156.0,389208.5600460732
1871,2,247500.0,255210.5644018881
2427,2,473000.0,369308.571078689
2789,2,524000.0,397134.2218126049
2799,2,415000.0,382599.1019317042
2941,2,123300.0,204051.49158899055
3995,2,241250.0,242079.17138237038
4372,2,160134.0,206100.5761557554
5207,2,500000.0,441233.6457334425
5325,2,485000.0,578135.8753864138
5339,2,350000.0,327163.8748307102
5619,2,874000.0,832097.2047435702
6382,2,605000.0,571808.4433150187
6513,2,535000.0,533742.1549245506
6896,2,255000.0,267612.3413882862
7101,2,199950.0,174313.307813875
7603,2,475000.0,460256.58004832995
7638,2,250000.0,299200.5852048581
8247,2,335000.0,285253.34134139685
9436,2,375000.0,465090.56956290605
9785,2,920000.0,863826.7262935964
10412,2,525000.0,400854.508378989
10681,2,795000.0,862780.9657786404
11596,2,575000.0,503125.9856941544
12846,2,860000.0,896982.7037350116
13110,2,1135000.0,1413994.6315659403
13321,2,275000.0,455005.1762721194
15476,2,215000.0,298748.612580356
16050,2,399000.0,305494.0826735482
16526,2,250000.0,288121.4894982756
16762,2,449400.0,435996.44888767076
17008,2,370000.0,370884.8742818373
17049,2,455000.0,449022.7476402124
17435,2,353500.0,368495.15254565474
19670,2,865950.0,874756.1965421718
21042,2,255000.0,274153.5968732922
21194,2,375500.0,360635.9265489817
14621,2,350000.0,394330.45059500093
15216,2,475000.0,414557.9860272967
346,2,239900.0,195903.65538935154
696,2,700000.0,724748.010634227
1157,2,790000.0,677950.2044069798
1263,2,614000.0,686292.6342053423
1424,2,340895.0,336974.9148819916
2442,2,485000.0,495601.14901249576
2463,2,262000.0,229842.20752438682
3426,2,515000.0,639860.3594609038
3705,2,230000.0,246160.68816002915
3776,2,680000.0,691863.4345129475
4032,2,2500000.0,1746433.3826800592
4324,2,459500.0,397284.0517135614
4878,2,1151250.0,850854.8507360022
5363,2,307000.0,307528.035114101
5952,2,376000.0,431301.40283922147
6602,2,1035000.0,979583.9395386807
6877,2,305000.0,278248.1445948799
7843,2,550000.0,486780.70348313043
7948,2,200000.0,257438.91984339003
8291,2,315000.0,281844.2475379555
8863,2,562000.0,584040.9095816046
9074,2,220000.0,208583.61940671448
9200,2,250000.0,222779.7632693831
9269,2,500000.0,445599.00248393073
9428,2,800000.0,779760.6483257588
10723,2,238000.0,216913.69951396962
10761,2,207000.0,239374.1633689972
11088,2,195000.0,201555.87385348772
11150,2,399950.0,342363.00833891716
11555,2,530000.0,515656.2109458683
11839,2,320000.0,319779.1103683341
11992,2,738000.0,698332.7102189832
12491,2,377500.0,391534.16242328717
12513,2,445000.0,457770.3004658582
13727,2,472000.0,579622.7351734976
14033,2,360000.0,370196.6579677403
14077,2,714000.0,816408.507047183
14932,2,920000.0,797975.1096877073
14972,2,1425000.0,1331058.972334912
15948,2,555000.0,613589.947202884
15983,2,185000.0,205862.47452845905
16390,2,302300.0,321195.5348160738
16455,2,202000.0,153991.17720655527
16500,2,271000.0,225409.03867004826
16573,2,438500.0,413857.40864918736
16957,2,575000.0,483343.5117899144
16992,2,420000.0,413267.3244329568
17775,2,515000.0,501585.8547579691
17992,2,415000.0,380714.170631839
18212,2,362950.0,395714.7634551061
18747,2,275000.0,245278.71381824103
18951,2,559000.0,548087.138045273
18999,2,540000.0,438072.9884160257
19254,2,660000.0,741868.6290866871
19579,2,495000.0,526351.0231955079
20209,2,659000.0,667341.2441753293
20270,2,577000.0,648737.2868917423
20566,2,345000.0,354415.64754507045
20816,2,1105000.0,869147.5015620353
20862,2,336900.0,349132.170100248
20980,2,495000.0,534889.9891895792
21028,2,255000.0,240251.27078299603
21163,2,620000.0,659683.0748011292
21213,2,785000.0,756291.6591129514
37,2,640000.0,796147.6536625064
1013,2,538200.0,521801.59854512406
1058,2,528000.0,445629.83819562406
1107,2,609850.0,698412.9390832455
1484,2,530000.0,371768.0869883259
1538,2,420000.0,402740.82001764746
2461,2,1700000.0,2146805.3451217054
3059,2,424950.0,416564.94557637
3369,2,189000.0,255929.9617879378
4209,2,825000.0,834573.892148371
4216,2,305000.0,317808.5924474969
4782,2,260000.0,289980.6593782991
4914,2,455000.0,441393.43500027724
5208,2,685000.0,665314.2133257887
6100,2,495000.0,470241.05397007806
7040,2,190000.0,222076.95842448375
7343,2,1535000.0,1243634.762277214
7568,2,621000.0,583306.847972208
8072,2,350000.0,360720.2580951404
8459,2,460000.0,474637.8856795504
8531,2,415000.0,390309.51047849073
9131,2,250000.0,257766.42437833536
9430,2,355000.0,411851.23921459186
9783,2,340000.0,352297.906294966
10254,2,235000.0,165797.80558641284
10427,2,1200000.0,451000.16243548744
10502,2,226500.0,231739.5999349192
10635,2,739000.0,789896.8041298636
11026,2,469000.0,418067.87584519904
11768,2,771000.0,807760.8199458987
12044,2,1060000.0,1010786.3525552285
12662,2,150000.0,199049.7063302986
13455,2,230000.0,224733.35519357782
17051,2,190000.0,227940.36462353924
17453,2,630000.0,629685.9223831465
17753,2,160000.0,195934.99888137658
18199,2,3300000.0,2794227.4749519844
18875,2,1945000.0,2109503.420318865
19390,2,620000.0,613956.7668136832
19496,2,350000.0,349111.4375877139
19837,2,1255780.0,1082666.9796452548
20171,2,550000.0,601267.5836640985
21293,2,208400.0,286412.56920959934
52,2,600000.0,534975.6898453037
451,2,333500.0,336997.16289185453
566,2,260000.0,221777.64837815185
1139,2,605000.0,601556.0050301458
1692,2,825000.0,805998.5677841502
3004,2,441000.0,355960.0380100119
3403,2,221700.0,270231.58897699113
3480,2,1225000.0,930847.5325359657
3633,2,406500.0,442042.227592005
3803,2,795000.0,803323.7231273806
4081,2,905000.0,644853.9069679793
4882,2,240000.0,250251.84165758523
5574,2,241500.0,221852.46706297688
6500,2,755000.0,714221.4991569287
7372,2,609000.0,629685.9223831465
7526,2,614285.0,574454.5805487109
7878,2,205000.0,215757.4464299552
8393,2,582000.0,614114.1673890182
8626,2,425000.0,426109.23060050054
9069,2,565000.0,683373.3147252536
9263,2,315000.0,309933.84446634125
9850,2,875000.0,726554.2504113996
12746,2,518000.0,443684.2346164414
12892,2,209000.0,191333.9506153796
12984,2,146000.0,171574.77815812023
13076,2,931000.0,881124.7098046931
13152,2,575000.0,547447.6988894199
13749,2,272000.0,243176.8098330834
15126,2,449000.0,405451.45899069397
15572,2,330000.0,286099.4917114182
16205,2,485000.0,558825.5780669386
16303,2,365000.0,316374.49227150745
16936,2,397000.0,352508.0476268565
17365,2,826000.0,1109993.6330459425
17507,2,665000.0,644478.0081148564
18433,2,261000.0,246435.795804136
18462,2,219200.0,232697.7380051502
18666,2,690000.0,714912.5597599881
18935,2,460000.0,393017.7834570381
18976,2,579000.0,512635.0678885295
19293,2,310000.0,293457.24882045627
19375,2,509000.0,522020.395858268
19607,2,689000.0,748443.1364093575
19952,2,443000.0,372023.05370951607
21549,2,327500.0,309381.7173114367
120,2,660000.0,619822.7735813757
171,2,272000.0,258037.85360874733
574,2,263500.0,278044.5945200495
658,2,748000.0,644150.2094802039
718,2,730000.0,503086.5534936203
1734,2,252000.0,301700.80834808084
1851,2,500000.0,529039.9212824272
2046,2,1568000.0,1225676.5337275395
2794,2,1289000.0,970967.677844239
3604,2,625000.0,611938.4051061363
4856,2,147500.0,223268.42232436145
5321,2,475000.0,388844.2935911904
6053,2,762500.0,783267.1377198391
6633,2,782000.0,833702.0652505839
7597,2,825000.0,846275.4580548637
7971,2,350000.0,313686.2573762492
8302,2,325000.0,321787.6579687277
8872,2,408000.0,384449.3812805307
8932,2,273000.0,324708.4619560598
9486,2,287000.0,266816.21896218794
9711,2,510000.0,521327.5992615955
9875,2,332500.0,326148.60161647724
10296,2,166000.0,205441.43979632994
10758,2,520000.0,401467.08564532746
11155,2,256000.0,239377.10769802405
11447,2,514500.0,484617.52678693726
11515,2,475000.0,456361.64450089267
12020,2,247000.0,254101.5481162762
12634,2,489500.0,558437.2930250077
13412,2,829000.0,799407.3930600508
13908,2,230000.0,257723.87412156205
14380,2,519000.0,441301.2206192575
14530,2,325000.0,288676.85963022744
14685,2,1465000.0,1441277.7482715873
15024,2,633000.0,531197.0462335238
15141,2,345000.0,338792.39467141416
16077,2,500000.0,490995.6633829236
18123,2,243000.0,261670.58933992655
18181,2,262500.0,239566.04542331217
18245,2,476000.0,423343.30406101316
18271,2,238000.0,199985.7036427184
18658,2,440000.0,489839.71030852495
19257,2,675000.0,611148.9667807289
19910,2,430000.0,419550.0828281168
21189,2,530200.0,561589.3553407987
71,2,325000.0,352918.9628061037
130,2,212000.0,209465.92616037896
417,2,423000.0,418113.7663591696
685,2,802541.0,863900.9315261599
1135,2,420000.0,451480.813410658
1557,2,937500.0,1019994.6162339491
1654,2,330000.0,319635.83107835473
1746,2,729000.0,699521.8565047745
1976,2,830000.0,669843.5056954278
2552,2,313000.0,321610.93751148356
2816,2,600000.0,519654.6599916411
3549,2,652427.0,606139.7657855438
4227,2,755000.0,532907.4786605511
4265,2,593500.0,593713.8740276148
5303,2,99000.0,154117.0958375604
5827,2,1697000.0,1453183.599004831
5919,2,855000.0,892099.7265225034
6358,2,317500.0,293896.5196303101
6423,2,445000.0,444418.56306758843
7077,2,1650000.0,1160071.6145730324
7121,2,500000.0,523010.7686293749
7267,2,469500.0,455543.4784323835
7316,2,330000.0,345899.0395705111
7564,2,725000.0,642949.2999147228
7700,2,2150000.0,2536589.302060138
7955,2,299950.0,242378.01675376907
8368,2,362500.0,366227.3464698246
9364,2,467500.0,446323.6329104983
9886,2,241000.0,247854.62079758625
10102,2,312500.0,414417.24536098173
10176,2,600000.0,701706.7485821507
11358,2,400000.0,427060.66825054854
11735,2,400000.0,412169.58962842764
13092,2,482500.0,466475.97667094856
13961,2,485000.0,478765.79212728795
14433,2,276750.0,259308.85345476016
14493,2,299999.0,306007.4607945605
14835,2,300523.0,921940.4562292523
15131,2,135000.0,147358.1745418073
15353,2,780000.0,963901.0975201284
15379,2,344500.0,279072.84487897676
15652,2,419950.0,442021.02907062665
16135,2,270000.0,277794.66129241366
17033,2,165000.0,198301.84879063486
17303,2,317000.0,248207.22436853006
17455,2,490000.0,493097.9820003387
18235,2,383000.0,376807.78248313844
18349,2,570000.0,455247.5347751916
18504,2,490000.0,411749.9938248953
18708,2,713000.0,713809.938749512
18726,2,707000.0,492745.4558567191
18872,2,245000.0,280894.8278670955
19022,2,550000.0,557841.8272652137
19543,2,385000.0,444724.43712430913
19587,2,739000.0,743850.6801554743
20534,2,960000.0,830013.9237919411
21196,2,1100000.0,988283.3145711651
21391,2,269950.0,290830.25940335385
21484,2,850000.0,897881.8399822953
469,2,342500.0,304488.2485925238
1108,2,200000.0,272840.1593693034
2234,2,608000.0,707599.2198246486
2333,2,555000.0,531438.4574460932
3049,2,272000.0,278237.8686536735
3088,2,325000.0,317431.9177366347
3454,2,665000.0,438159.5294975537
3613,2,563000.0,616827.6663802108
4058,2,299950.0,337523.85124306177
4235,2,700000.0,806608.735590001
4664,2,405000.0,390570.89941960206
5499,2,365000.0,263531.3895411445
6346,2,430000.0,401025.1738415188
8087,2,154200.0,232648.793208739
8873,2,392000.0,356194.8080586286
8991,2,214000.0,197711.7804590497
9034,2,340000.0,350755.0153443259
9728,2,215000.0,194642.5481851327
9964,2,335000.0,297068.23285334907
12735,2,375000.0,357635.2182566681
12736,2,325000.0,293110.6444165761
12785,2,537000.0,545514.2735034567
12789,2,282500.0,296667.0355349456
13220,2,240000.0,278420.7632668202
15090,2,245000.0,239180.65935649283
15238,2,283500.0,271520.1896334392
15982,2,652600.0,698955.8142469064
17234,2,1085000.0,1139723.883904237
17324,2,1629000.0,1426821.2318349937
17506,2,248500.0,252107.38766486413
17966,2,320000.0,299765.5297173593
17998,2,216000.0,231519.3475226
18576,2,315000.0,313302.78239669936
18983,2,237500.0,250508.11547987958
19105,2,463000.0,435498.66939113365
19208,2,265000.0,258401.27434357736
19294,2,190000.0,223980.96900577788
19765,2,390000.0,350294.3646136632
20022,2,459000.0,417540.040622942
20397,2,480000.0,528069.3624517511
20411,2,653000.0,607579.240505512
20437,2,344000.0,371823.68306264473
179,2,330000.0,377506.7114092393
423,2,380000.0,384603.6450062692
468,2,340500.0,314325.6036906297
768,2,760000.0,784905.1050516954
803,2,625000.0,610629.4621236105
839,2,332000.0,331090.9626501902
1194,2,406000.0,364826.0377350573
1465,2,765000.0,776597.081125291
1630,2,180500.0,265908.8972904355
1668,2,550000.0,572815.8492628015
2656,2,350000.0,369100.1043878692
3541,2,326000.0,244894.86076344748
4972,2,528000.0,519347.6270483723
5826,2,250000.0,255221.8758144207
6176,2,354000.0,380589.2231425288
7310,2,585000.0,535658.4345907973
7387,2,1775000.0,2022426.8152582531
7473,2,325000.0,307310.6414988401
7665,2,285000.0,239229.3691159162
8785,2,790000.0,450493.4955974609
8813,2,580000.0,633238.9342086122
8852,2,291000.0,219608.63721282157
9056,2,553000.0,441925.3503226478
9714,2,937500.0,1292601.9809362728
10146,2,596500.0,522141.5504745292
10276,2,728725.0,747788.9633840374
10331,2,305000.0,315752.8561409136
10393,2,575000.0,680495.7202890549
10991,2,349000.0,330718.50709329196
11034,2,998500.0,832353.8598982217
11486,2,390000.0,381164.3133003097
11908,2,879900.0,714807.0614208628
11957,2,499000.0,362575.873663879
12538,2,350000.0,316148.3678090836
13174,2,540000.0,513106.83394161257
13295,2,162000.0,292055.36257896194
14658,2,320000.0,278980.8544648306
15392,2,551100.0,453449.58745339175
15504,2,273500.0,295534.17642564006
16156,2,445000.0,499943.6868379664
16406,2,445000.0,466985.01500094373
16697,2,1150000.0,1050492.4881713148
16721,2,685000.0,660922.8454780137
17080,2,988000.0,986138.0978488025
17469,2,485000.0,279752.906718404
17548,2,290000.0,416186.1423787599
17562,2,261590.0,169363.66104577636
17686,2,750000.0,594210.0523514658
18118,2,515000.0,539812.6010898169
18195,2,605000.0,588267.5154408874
19845,2,484950.0,460825.3386733605
20404,2,729000.0,680330.060708474
20542,2,850000.0,805600.4051273027
21576,2,3567000.0,2513282.4171704305
118,2,171800.0,227947.86487553435
309,2,665000.0,636721.4110793421
456,2,496500.0,498768.3942119112
992,2,645000.0,657815.7129593994
1360,2,815000.0,812706.6471959165
1667,2,349950.0,386036.0298970657
2743,2,388000.0,400068.3997037083
3060,2,387000.0,397801.20168180164
3834,2,349950.0,264813.38266010594
4025,2,1010000.0,889963.2473608541
4219,2,329500.0,317177.0128500556
4524,2,875000.0,921085.0600277188
4561,2,185000.0,154367.2468121048
4699,2,1195000.0,1277720.6840602646
5206,2,768500.0,772108.4028991216
5410,2,899000.0,854254.6464107207
5739,2,1620500.0,1572318.7661503656
6060,2,760000.0,784797.66738529
6665,2,455000.0,444212.5772777706
7394,2,987500.0,1161717.1432040692
7570,2,395000.0,456084.4940733688
8351,2,510000.0,518259.98065103457
9991,2,419000.0,424113.1566499792
10038,2,375000.0,392366.06438316696
10903,2,331500.0,454063.3949710107
12862,2,595000.0,563028.1538954346
12901,2,770000.0,825265.9846470252
13074,2,305000.0,395627.1548669078
13626,2,240000.0,262653.4256453958
13694,2,386500.0,399257.69701054215
13783,2,185000.0,224250.29051622917
14020,2,425000.0,353185.9332723712
14064,2,357500.0,353921.1016655633
14232,2,2200000.0,2191216.642185241
16152,2,350000.0,331122.76200616575
16970,2,288000.0,282699.07931972505
17635,2,230000.0,299425.5087524158
17959,2,185000.0,180179.03088522502
17994,2,320000.0,406352.05523616564
18725,2,180000.0,287399.1493340794
19221,2,218250.0,193872.00480832718
19371,2,224000.0,263660.63827312825
19491,2,330000.0,332987.8898500429
20028,2,918000.0,853055.1616033646
20070,2,524000.0,489817.5075205545
20376,2,600000.0,609208.4180077176
20506,2,305000.0,322939.43526086275
20942,2,375000.0,356564.80840450496
21225,2,635000.0,568353.0983802702
1105,2,550000.0,504713.0275347386
1517,2,610000.0,564512.2835517959
2325,2,270000.0,310079.0482070539
3833,2,524000.0,462724.25218200515
4708,2,323000.0,409790.7081514666
5089,2,803000.0,434650.4598270509
5465,2,560000.0,528823.3337079717
5741,2,629000.0,529017.9216193005
5764,2,465000.0,480118.9974896341
5942,2,908950.0,944924.9078410954
6023,2,700000.0,613221.9717502437
6637,2,313000.0,333929.116345214
7440,2,928950.0,1020681.4294518777
8775,2,640000.0,541125.899433326
8802,2,367500.0,360448.5341027986
8857,2,264950.0,245335.63130347469
9045,2,600000.0,579364.7354175211
9339,2,335000.0,344626.7197851407
9840,2,1140000.0,1204663.0231862054
10362,2,600000.0,409295.8412526174
11535,2,3200000.0,2295305.9946111143
11684,2,510000.0,435654.4597687044
13446,2,292500.0,259117.76555670894
13492,2,1650000.0,1444016.1517063775
13645,2,300000.0,323345.353478559
15770,2,520000.0,484759.68599459494
15849,2,322000.0,329854.1428614032
16414,2,322968.0,431188.28598176985
17977,2,311000.0,268134.09565790975
18429,2,295000.0,254388.63154375134
18446,2,270000.0,283747.9504309882
18580,2,435000.0,419086.84540314996
19656,2,480000.0,379618.98445756204
19691,2,319000.0,279513.7306460284
21173,2,880000.0,901854.6578298596
21470,2,249000.0,240512.7584728124
12088,2,325000.0,313565.6305680107
945,2,419000.0,398660.9071678217
2267,2,2750000.0,2836637.0744664418
2481,2,236500.0,363249.1966804254
2550,2,265000.0,248771.75199056262
3355,2,374500.0,364614.0222279731
3946,2,400000.0,469035.20772692515
4446,2,344000.0,347300.5475338096
5228,2,835000.0,848392.2873510369
5382,2,329000.0,277153.05451473745
5818,2,338500.0,336453.255401362
6829,2,332500.0,330336.39306924277
7614,2,419950.0,350624.23561566503
7741,2,530000.0,478336.97516261204
7953,2,920000.0,770786.6325683396
8415,2,710000.0,765772.4446081553
8671,2,385000.0,430440.1984761942
10219,2,950000.0,1103044.0514092983
11040,2,1225000.0,1292774.2484767418
11098,2,435000.0,408945.26615729317
11871,2,1950000.0,1281005.5660387962
12379,2,800000.0,854334.9343615582
12389,2,237000.0,266384.3083281455
12465,2,222900.0,195817.45059000634
12738,2,287000.0,265222.41195160744
13030,2,320000.0,316863.7525056662
13458,2,780000.0,752784.3238939273
13546,2,415000.0,410900.2925235957
14439,2,495000.0,506760.4646845185
14585,2,984000.0,941525.4525079046
15525,2,262000.0,234221.8429433297
15837,2,440000.0,468693.4179737648
15928,2,550285.0,527011.9194762311
16085,2,449000.0,437183.6968870196
16465,2,200000.0,247664.53544234388
16837,2,1300000.0,1311533.9089664703
17699,2,500000.0,475839.9136747053
18413,2,359000.0,368364.37683315855
18659,2,618000.0,599331.8995832329
18694,2,835000.0,748974.6202250284
19298,2,565000.0,646124.158245838
19374,2,330000.0,320957.36042030307
