source_row,modelo,janela,preco_real,preco_previsto
6872,Regressão linear,2,439000.0,622281.2406389888
7064,Regressão linear,2,1500000.0,1054087.202211261
7102,Regressão linear,2,765000.0,815294.6052711515
7345,Regressão linear,2,330000.0,294953.2300108338
7426,Regressão linear,2,1393000.0,1391393.5306933657
7489,Regressão linear,2,765000.0,828456.2929313115
8356,Regressão linear,2,585000.0,590096.1370219057
8633,Regressão linear,2,315000.0,192910.9439013998
8786,Regressão linear,2,287000.0,190344.46828448027
9052,Regressão linear,2,1205000.0,1014195.0634983594
9792,Regressão linear,2,325000.0,332260.7441677927
10112,Regressão linear,2,510000.0,632432.6800668228
10315,Regressão linear,2,402000.0,510692.38587743737
10373,Regressão linear,2,2983000.0,2111060.908378
10604,Regressão linear,2,385000.0,303956.86053495645
11206,Regressão linear,2,600000.0,517017.05278840894
11518,Regressão linear,2,420000.0,615938.4814643295
11969,Regressão linear,2,249000.0,210886.56085658708
12041,Regressão linear,2,312500.0,269192.8334312802
12894,Regressão linear,2,285950.0,163363.9555598059
13163,Regressão linear,2,1250000.0,989856.3742127893
13223,Regressão linear,2,543000.0,542545.0800263078
13716,Regressão linear,2,180000.0,19944.24646399624
13973,Regressão linear,2,425000.0,446676.1283932376
14021,Regressão linear,2,170000.0,163482.48486813827
14207,Regressão linear,2,305000.0,310670.2616327884
14240,Regressão linear,2,862500.0,1067574.355352795
14445,Regressão linear,2,410000.0,419003.13684398314
14452,Regressão linear,2,400000.0,404069.32445963623
14744,Regressão linear,2,420000.0,520767.62659033923
15086,Regressão linear,2,360000.0,485655.28960791347
15620,Regressão linear,2,180000.0,62733.791990317695
15704,Regressão linear,2,322000.0,258870.31808909285
16514,Regressão linear,2,500000.0,665738.6852762422
16563,Regressão linear,2,365000.0,559274.9545342595
17905,Regressão linear,2,425000.0,674368.8067944744
18114,Regressão linear,2,645000.0,599689.9528927722
18225,Regressão linear,2,451000.0,430045.7994985071
18878,Regressão linear,2,220000.0,325745.6469538779
19331,Regressão linear,2,399888.0,410675.9343038446
19690,Regressão linear,2,479950.0,488020.7534935165
20430,Regressão linear,2,659950.0,708982.7634693992
20661,Regressão linear,2,939000.0,945233.9167509954
20872,Regressão linear,2,689000.0,896909.02870605
20915,Regressão linear,2,303000.0,221945.77626550413
4967,Regressão linear,2,1575000.0,1490785.8794045823
5307,Regressão linear,2,1122500.0,1316752.5946725912
5318,Regressão linear,2,410000.0,389731.8133067273
9093,Regressão linear,2,320000.0,346070.9891493519
2534,Regressão linear,2,358000.0,293529.2706715555
4051,Regressão linear,2,339888.0,285100.1144912881
4529,Regressão linear,2,450000.0,387567.98761312495
6624,Regressão linear,2,242550.0,276086.1335073686
741,Regressão linear,2,459000.0,427925.8922747981
840,Regressão linear,2,282000.0,246699.80917131816
1145,Regressão linear,2,252500.0,242063.33263630472
1191,Regressão linear,2,220000.0,196520.73879179553
1961,Regressão linear,2,250000.0,207624.12049831974
2076,Regressão linear,2,715000.0,665472.2382985875
2084,Regressão linear,2,1250000.0,1009664.6614503153
2268,Regressão linear,2,403500.0,507146.21425628435
2438,Regressão linear,2,985000.0,1263160.5202219011
2699,Regressão linear,2,250000.0,438635.52396982646
2874,Regressão linear,2,499000.0,569237.0825942246
3102,Regressão linear,2,975000.0,1171795.8918035822
3468,Regressão linear,2,535000.0,527316.7755323503
3487,Regressão linear,2,195000.0,94142.46196471801
4104,Regressão linear,2,417000.0,396188.6501458126
4313,Regressão linear,2,430000.0,473185.1563049657
4373,Regressão linear,2,191000.0,138594.46652323974
4747,Regressão linear,2,680000.0,595336.00729528
5006,Regressão linear,2,325000.0,404114.4787494582
5223,Regressão linear,2,852500.0,958075.2989361293
5315,Regressão linear,2,682000.0,691488.7952554959
5448,Regressão linear,2,290000.0,258163.61097028165
5618,Regressão linear,2,435000.0,460420.29600379535
5953,Regressão linear,2,705000.0,782319.3465787761
6948,Regressão linear,2,319990.0,285361.8168998979
7031,Regressão linear,2,424500.0,302167.46897247306
7330,Regressão linear,2,1245000.0,1334189.0729937006
7497,Regressão linear,2,365000.0,509892.0814578434
8107,Regressão linear,2,330000.0,288265.3980864302
8217,Regressão linear,2,364950.0,340167.2295122585
8879,Regressão linear,2,289900.0,283320.980945016
9161,Regressão linear,2,748000.0,861088.8023011761
9266,Regressão linear,2,347000.0,404269.5936589403
9293,Regressão linear,2,327500.0,369205.3470470796
9601,Regressão linear,2,599000.0,580999.0134523831
9922,Regressão linear,2,429950.0,389042.34871090157
10349,Regressão linear,2,385000.0,443407.75983057416
10411,Regressão linear,2,379950.0,332004.461752954
11256,Regressão linear,2,199950.0,73244.01906733908
11470,Regressão linear,2,850000.0,788353.1913474697
11787,Regressão linear,2,1280000.0,1193656.6429556464
12345,Regressão linear,2,353000.0,222029.5883366287
12586,Regressão linear,2,932808.0,1150944.0156289327
12874,Regressão linear,2,255000.0,213902.08209704809
13101,Regressão linear,2,290000.0,266465.6252816101
13941,Regressão linear,2,269950.0,467091.60837484425
14063,Regressão linear,2,734000.0,686275.2121794145
14290,Regressão linear,2,469950.0,503839.4043177437
14519,Regressão linear,2,500000.0,587956.0968720438
14964,Regressão linear,2,730000.0,720677.349911847
15016,Regressão linear,2,325000.0,453277.15515412984
15781,Regressão linear,2,517000.0,466948.2233061375
15841,Regressão linear,2,696000.0,835297.1291269355
15957,Regressão linear,2,693000.0,943716.5772103043
16094,Regressão linear,2,499950.0,449298.1898351418
16127,Regressão linear,2,387846.0,527549.7711091496
16539,Regressão linear,2,1000000.0,940965.9827947402
17692,Regressão linear,2,710000.0,675831.7576097918
17913,Regressão linear,2,292000.0,394440.1234513136
18398,Regressão linear,2,315000.0,195839.14361313306
18649,Regressão linear,2,550000.0,504019.82511759165
18688,Regressão linear,2,625000.0,672724.8825314589
18862,Regressão linear,2,740000.0,724840.9676654576
19112,Regressão linear,2,455000.0,413835.1727146212
19329,Regressão linear,2,242000.0,199574.6508725232
19614,Regressão linear,2,370000.0,587712.8059553421
19951,Regressão linear,2,345000.0,372437.10919109423
20062,Regressão linear,2,675000.0,649221.9896206331
20468,Regressão linear,2,900000.0,980348.5097587251
20541,Regressão linear,2,312500.0,341155.9869765243
20604,Regressão linear,2,256950.0,297376.88575840025
20888,Regressão linear,2,356000.0,459816.69217252696
20945,Regressão linear,2,730000.0,735755.2874691207
21115,Regressão linear,2,425000.0,351761.9944228954
21413,Regressão linear,2,869950.0,765126.8808554059
21515,Regressão linear,2,942990.0,907419.2660954294
21545,Regressão linear,2,405000.0,326022.25497692125
262,Regressão linear,2,525000.0,570591.2495122673
488,Regressão linear,2,699900.0,688265.5628220444
564,Regressão linear,2,638700.0,555525.2193961556
1404,Regressão linear,2,635000.0,580337.7577597182
2319,Regressão linear,2,471000.0,519578.8378018963
3232,Regressão linear,2,475000.0,505171.0086013314
3237,Regressão linear,2,739000.0,1019301.8472906675
4264,Regressão linear,2,235000.0,200365.79957719496
4319,Regressão linear,2,432500.0,594142.0234880685
4941,Regressão linear,2,635000.0,585694.1117742516
5016,Regressão linear,2,453000.0,673629.9962983428
5022,Regressão linear,2,425000.0,419425.95877165714
5061,Regressão linear,2,370000.0,494121.5745011108
5110,Regressão linear,2,499900.0,543220.2185889675
5162,Regressão linear,2,1500000.0,1332598.3900892478
5555,Regressão linear,2,434000.0,415526.42405380006
5676,Regressão linear,2,998000.0,800921.8509173738
6543,Regressão linear,2,557500.0,522397.589535762
6763,Regressão linear,2,780000.0,830840.1820920821
6790,Regressão linear,2,539000.0,489275.8792208191
7146,Regressão linear,2,721000.0,782143.7451855378
7279,Regressão linear,2,767500.0,930075.5138147024
7367,Regressão linear,2,406000.0,302212.4361708843
7453,Regressão linear,2,292000.0,365626.8597156012
8404,Regressão linear,2,315000.0,286091.69789496006
8815,Regressão linear,2,353750.0,198209.98981738868
9134,Regressão linear,2,284850.0,222449.77614522487
9137,Regressão linear,2,560000.0,500877.5788439844
9564,Regressão linear,2,257100.0,182726.27444425615
10522,Regressão linear,2,645000.0,704768.3056062199
10599,Regressão linear,2,422500.0,334676.51832375594
11087,Regressão linear,2,880000.0,923630.63441407
11219,Regressão linear,2,393000.0,378958.7089707677
11280,Regressão linear,2,500000.0,524953.2215825107
11315,Regressão linear,2,490000.0,471604.2464380984
11350,Regressão linear,2,651500.0,541719.1048083651
13138,Regressão linear,2,430000.0,475105.24269439024
13448,Regressão linear,2,1045000.0,1043142.2294322914
13461,Regressão linear,2,565000.0,660806.8159081457
13577,Regressão linear,2,635000.0,1023960.5335418256
13710,Regressão linear,2,2600000.0,2140029.430120235
14662,Regressão linear,2,850000.0,727497.7755217929
14676,Regressão linear,2,265000.0,58507.646401892474
14905,Regressão linear,2,625000.0,658411.2547312279
15162,Regressão linear,2,930000.0,863699.4604996115
15317,Regressão linear,2,147000.0,149299.88528858172
15403,Regressão linear,2,380000.0,224529.8096712691
15587,Regressão linear,2,1005000.0,1208134.1691056446
16030,Regressão linear,2,375000.0,325279.09900435596
16102,Regressão linear,2,589000.0,712411.8395555244
16502,Regressão linear,2,305000.0,366044.9757597096
16656,Regressão linear,2,324900.0,322092.8093975827
16888,Regressão linear,2,995000.0,1268586.648474114
17671,Regressão linear,2,505000.0,459056.98082413874
17907,Regressão linear,2,310000.0,212861.16309681252
18599,Regressão linear,2,725000.0,699243.576649826
18645,Regressão linear,2,575000.0,438465.15394551365
18932,Regressão linear,2,465000.0,501867.41207020485
19036,Regressão linear,2,303000.0,276859.90746268496
19446,Regressão linear,2,1900000.0,1392620.6441198143
20021,Regressão linear,2,429900.0,417282.7412278643
20469,Regressão linear,2,664950.0,733747.3215910839
21074,Regressão linear,2,375000.0,503855.2953059971
21282,Regressão linear,2,706000.0,581342.7102810085
21357,Regressão linear,2,1065000.0,820050.6776520038
562,Regressão linear,2,880000.0,896194.9922568895
575,Regressão linear,2,300000.0,222120.8842430226
764,Regressão linear,2,405300.0,491126.5602531577
1195,Regressão linear,2,632000.0,464160.42682890175
1273,Regressão linear,2,590000.0,528556.0156489413
1313,Regressão linear,2,255000.0,177983.50220729396
2011,Regressão linear,2,305000.0,282062.9575654401
2347,Regressão linear,2,430000.0,411094.65284013265
2430,Regressão linear,2,305500.0,318164.41477013833
2441,Regressão linear,2,355950.0,450493.87907661166
3173,Regressão linear,2,490000.0,484346.2447749581
3238,Regressão linear,2,271000.0,222014.70772321557
3939,Regressão linear,2,425000.0,408984.28127961815
3945,Regressão linear,2,480000.0,454746.46754251607
5183,Regressão linear,2,220000.0,291685.48853927804
6807,Regressão linear,2,299500.0,211675.45133824163
7205,Regressão linear,2,630000.0,576449.8315170789
7209,Regressão linear,2,352500.0,489989.9743690935
7305,Regressão linear,2,445000.0,489388.16090212367
7814,Regressão linear,2,291000.0,168851.87533162165
8148,Regressão linear,2,1250000.0,1216304.3804484752
8161,Regressão linear,2,275000.0,172056.3533606048
8499,Regressão linear,2,336500.0,283103.9766794727
8603,Regressão linear,2,279000.0,267616.9247733046
9330,Regressão linear,2,825000.0,945843.5363814333
9451,Regressão linear,2,500000.0,493214.46733699343
9503,Regressão linear,2,435000.0,466925.94650466164
9512,Regressão linear,2,1275000.0,1345338.510084935
9971,Regressão linear,2,235000.0,257133.5619491832
9989,Regressão linear,2,388500.0,293853.435621379
10027,Regressão linear,2,578500.0,528220.8679524887
10100,Regressão linear,2,550000.0,698583.3654460637
10175,Regressão linear,2,495000.0,703522.9221352384
10198,Regressão linear,2,325000.0,319399.1449816206
10238,Regressão linear,2,730000.0,813523.8577442935
10318,Regressão linear,2,800000.0,1217533.9587245833
10783,Regressão linear,2,700500.0,651182.4078473182
10982,Regressão linear,2,1565000.0,1077823.4421339487
11285,Regressão linear,2,236000.0,149684.7690140147
11449,Regressão linear,2,228900.0,244371.49726932187
11898,Regressão linear,2,505000.0,614712.9582889255
11987,Regressão linear,2,365000.0,471385.92652365443
12164,Regressão linear,2,290000.0,426403.8000967944
12235,Regressão linear,2,820000.0,944924.2617357874
12314,Regressão linear,2,215000.0,268587.0393977569
12727,Regressão linear,2,642860.0,559269.2110520485
13318,Regressão linear,2,570000.0,538526.7079887937
13708,Regressão linear,2,670000.0,713666.5637643365
13810,Regressão linear,2,415000.0,585865.1708346365
14062,Regressão linear,2,201000.0,206803.00574494147
15095,Regressão linear,2,500000.0,424741.6838700158
15184,Regressão linear,2,340000.0,506423.11676743545
15195,Regressão linear,2,244000.0,249868.35941497362
15359,Regressão linear,2,287000.0,394195.46095682937
15879,Regressão linear,2,330000.0,222506.92196783453
16587,Regressão linear,2,740000.0,804556.6032797314
16680,Regressão linear,2,598800.0,229801.76729893626
16833,Regressão linear,2,465000.0,352635.93599622964
17588,Regressão linear,2,800000.0,894223.6696484503
18021,Regressão linear,2,830000.0,666737.6688197186
18998,Regressão linear,2,270000.0,116348.26042188797
20245,Regressão linear,2,649000.0,694392.9498822463
21266,Regressão linear,2,440000.0,472045.0489012562
21396,Regressão linear,2,685000.0,618512.1806593251
569,Regressão linear,2,405000.0,200402.95174921473
1004,Regressão linear,2,245000.0,75765.92225218727
1482,Regressão linear,2,504750.0,528668.591238989
2019,Regressão linear,2,275000.0,274294.16541319655
2293,Regressão linear,2,390000.0,421218.11502520746
2546,Regressão linear,2,299900.0,163315.06044869212
3465,Regressão linear,2,200000.0,43976.8650418591
3732,Regressão linear,2,360000.0,561696.483359427
3768,Regressão linear,2,255000.0,209955.76309572384
4151,Regressão linear,2,825000.0,1124059.4426989914
4749,Regressão linear,2,319000.0,250470.61094473375
4943,Regressão linear,2,895000.0,930907.2483077683
6391,Regressão linear,2,303000.0,306399.11836974777
7075,Regressão linear,2,350000.0,338804.7112112732
7173,Regressão linear,2,420000.0,392617.92309686384
7857,Regressão linear,2,582000.0,500026.5705909563
8121,Regressão linear,2,175000.0,-13480.402648673276
8259,Regressão linear,2,329000.0,491549.65583850135
8535,Regressão linear,2,480000.0,573848.9124368049
8688,Regressão linear,2,520000.0,595094.6911710617
9049,Regressão linear,2,952000.0,983840.2320497215
9109,Regressão linear,2,570000.0,679487.8395454441
9242,Regressão linear,2,650000.0,823028.2832300954
9454,Regressão linear,2,213400.0,174847.62804810086
9894,Regressão linear,2,784950.0,704513.2396167993
10021,Regressão linear,2,465000.0,498079.161577899
10421,Regressão linear,2,630000.0,808486.0932402669
10923,Regressão linear,2,582500.0,601596.115195487
11741,Regressão linear,2,405000.0,420925.51495793066
11769,Regressão linear,2,325000.0,416430.2215484892
11878,Regressão linear,2,1620000.0,1213555.7882622688
12084,Regressão linear,2,338000.0,395486.3961315646
12101,Regressão linear,2,348500.0,387918.52969826735
12111,Regressão linear,2,315000.0,397345.67132646794
12558,Regressão linear,2,364000.0,357072.09954766097
12601,Regressão linear,2,288000.0,142072.87990702927
12695,Regressão linear,2,258500.0,221580.07397254728
12812,Regressão linear,2,420000.0,523808.66938796325
14265,Regressão linear,2,229000.0,102509.17884419428
14467,Regressão linear,2,825000.0,762443.6693639364
14558,Regressão linear,2,357500.0,373428.27828214585
14690,Regressão linear,2,565000.0,808913.3806844415
14857,Regressão linear,2,327000.0,314398.127952692
15281,Regressão linear,2,339999.0,353523.046730005
15336,Regressão linear,2,276000.0,260805.73603977077
15354,Regressão linear,2,572500.0,658395.0433410788
15423,Regressão linear,2,279000.0,216858.53264852724
15840,Regressão linear,2,1335000.0,1475544.70098823
16082,Regressão linear,2,210000.0,400557.19826770737
16231,Regressão linear,2,260000.0,213182.2285326096
16264,Regressão linear,2,315000.0,345909.12459767575
16495,Regressão linear,2,735000.0,805139.5270965507
16527,Regressão linear,2,950000.0,1265982.3579079849
17458,Regressão linear,2,463000.0,394671.82804968196
17942,Regressão linear,2,623500.0,565777.4876281309
18058,Regressão linear,2,244000.0,234940.63519198174
18059,Regressão linear,2,275000.0,93266.44627370522
18103,Regressão linear,2,677000.0,725387.9381539233
18664,Regressão linear,2,249000.0,230619.63117596935
19400,Regressão linear,2,229950.0,256811.0877541794
19420,Regressão linear,2,557000.0,632674.4227752795
19514,Regressão linear,2,349900.0,348666.67094806826
20077,Regressão linear,2,1035290.0,909894.7374576568
20558,Regressão linear,2,620000.0,606887.4681069114
20577,Regressão linear,2,825000.0,776334.4550823865
20811,Regressão linear,2,580000.0,390015.41247511137
21433,Regressão linear,2,465750.0,611268.4361704303
422,Regressão linear,2,538000.0,477449.6320799125
703,Regressão linear,2,485000.0,658601.0001173159
878,Regressão linear,2,229000.0,69730.66433799668
1096,Regressão linear,2,241000.0,-22825.07277295261
1983,Regressão linear,2,555000.0,602210.6457987269
2802,Regressão linear,2,179500.0,91638.33160777471
3035,Regressão linear,2,1799000.0,1248876.6323486038
3383,Regressão linear,2,430000.0,574778.1941423228
3572,Regressão linear,2,770000.0,373095.90130293276
3813,Regressão linear,2,2890000.0,1750924.7476218352
4528,Regressão linear,2,239900.0,161914.11799160473
5881,Regressão linear,2,268500.0,416142.7520351391
6188,Regressão linear,2,675000.0,776626.9817682179
6731,Regressão linear,2,319000.0,407898.6730637136
6737,Regressão linear,2,269950.0,224707.32388900372
6827,Regressão linear,2,340000.0,570918.762000226
7028,Regressão linear,2,567000.0,557395.5403188346
8885,Regressão linear,2,309000.0,283308.21671508916
9752,Regressão linear,2,329000.0,430418.313745887
11229,Regressão linear,2,395000.0,246717.97055549882
12324,Regressão linear,2,280000.0,168579.18204019195
12885,Regressão linear,2,808000.0,898854.660224808
13058,Regressão linear,2,375000.0,395276.2005977049
13557,Regressão linear,2,311000.0,252375.95061705064
15029,Regressão linear,2,299500.0,187323.30148229006
15088,Regressão linear,2,396900.0,440587.9946417264
15278,Regressão linear,2,765000.0,956394.7990386884
15803,Regressão linear,2,375000.0,330677.71346652904
16136,Regressão linear,2,1320000.0,817339.0060205474
16533,Regressão linear,2,651000.0,816385.7824819598
16990,Regressão linear,2,296500.0,292359.3289513756
17467,Regressão linear,2,304500.0,312091.90348427085
17493,Regressão linear,2,1050000.0,956358.148977722
17512,Regressão linear,2,386100.0,407608.494769452
17707,Regressão linear,2,633000.0,812471.9255070188
18238,Regressão linear,2,750000.0,782614.714944458
18514,Regressão linear,2,245000.0,262951.7499501738
19047,Regressão linear,2,340500.0,398093.6094921327
19581,Regressão linear,2,340768.0,281786.52035523794
19617,Regressão linear,2,450000.0,380854.0951717306
20647,Regressão linear,2,539950.0,426212.2444018774
21352,Regressão linear,2,495000.0,517229.8625099106
1621,Regressão linear,2,248000.0,352912.10124612064
3096,Regressão linear,2,285000.0,250022.70930222317
7536,Regressão linear,2,1320000.0,1080668.4711716683
16707,Regressão linear,2,255000.0,278987.9491739381
17165,Regressão linear,2,420000.0,563112.0749566746
18258,Regressão linear,2,260000.0,272295.046808096
18733,Regressão linear,2,229000.0,446128.5264179764
1904,Regressão linear,2,1045000.0,977757.6729402691
19170,Regressão linear,2,517000.0,525293.4716879856
81,Regressão linear,2,360000.0,246130.5215144104
715,Regressão linear,2,250000.0,217456.82866429962
816,Regressão linear,2,310000.0,275812.7347317086
1156,Regressão linear,2,350000.0,444591.53688983
1217,Regressão linear,2,1875000.0,1279478.22548072
1785,Regressão linear,2,285000.0,244543.85270154962
1868,Regressão linear,2,411800.0,440255.2861939888
2089,Regressão linear,2,750000.0,942140.7812622753
2119,Regressão linear,2,585000.0,785324.0373333562
2749,Regressão linear,2,722500.0,867068.3273612144
3489,Regressão linear,2,210000.0,289560.22638274444
3624,Regressão linear,2,650000.0,495004.6063605405
3864,Regressão linear,2,790000.0,687984.0213294677
4256,Regressão linear,2,261500.0,344083.6724908921
5215,Regressão linear,2,335000.0,417106.9579141976
5377,Regressão linear,2,610000.0,708040.2824761877
5765,Regressão linear,2,650000.0,723591.7781167116
6094,Regressão linear,2,239000.0,182293.50418452977
6207,Regressão linear,2,337500.0,471193.8937836456
6229,Regressão linear,2,360000.0,425407.15306752274
6249,Regressão linear,2,332500.0,427739.5251554046
6284,Regressão linear,2,499000.0,505302.1039688328
7809,Regressão linear,2,266000.0,212210.96419965892
7840,Regressão linear,2,328000.0,358032.1399046756
8025,Regressão linear,2,323000.0,351167.5451686634
8417,Regressão linear,2,520000.0,627946.2444235333
8506,Regressão linear,2,270000.0,393383.255729514
8560,Regressão linear,2,324000.0,245560.18550919264
9087,Regressão linear,2,575000.0,643272.6736857698
9238,Regressão linear,2,379000.0,412683.16745007917
9580,Regressão linear,2,244000.0,174117.3132622336
10377,Regressão linear,2,570000.0,679071.2771029253
10598,Regressão linear,2,278000.0,216705.55614980232
10863,Regressão linear,2,232000.0,223672.25051887793
10915,Regressão linear,2,332000.0,427455.7455157982
11356,Regressão linear,2,350000.0,300436.5461658177
12156,Regressão linear,2,200000.0,259569.4419608347
13175,Regressão linear,2,670000.0,678563.3253160277
13497,Regressão linear,2,289950.0,318995.3314619435
13763,Regressão linear,2,625000.0,717447.7521712466
13813,Regressão linear,2,600000.0,686354.9810943203
14069,Regressão linear,2,221000.0,125188.79577578584
14318,Regressão linear,2,317500.0,300309.92692182475
14329,Regressão linear,2,340000.0,396625.87521427753
14500,Regressão linear,2,462370.0,601115.5225222299
15348,Regressão linear,2,550000.0,697308.6720172854
15934,Regressão linear,2,745000.0,716514.9427739489
16228,Regressão linear,2,202500.0,260373.22525159753
16287,Regressão linear,2,260000.0,205956.8575050758
16709,Regressão linear,2,520000.0,543996.9309251837
16734,Regressão linear,2,500000.0,532580.2907383724
17327,Regressão linear,2,637500.0,568462.3453010747
17803,Regressão linear,2,705000.0,577287.7664659707
18227,Regressão linear,2,525000.0,462228.57288123114
18424,Regressão linear,2,274000.0,205201.9300356724
19103,Regressão linear,2,400000.0,468439.98568416457
19652,Regressão linear,2,274000.0,321003.732964645
19789,Regressão linear,2,550000.0,616570.5933112027
19843,Regressão linear,2,465000.0,405179.2235220753
19955,Regressão linear,2,570000.0,642214.0074594612
20041,Regressão linear,2,975000.0,710989.2244803209
20067,Regressão linear,2,633000.0,820457.9710416917
20110,Regressão linear,2,436000.0,452289.7053423378
20553,Regressão linear,2,344000.0,406875.0052798843
20685,Regressão linear,2,810000.0,958986.6301897462
20877,Regressão linear,2,627000.0,579237.5336952787
20907,Regressão linear,2,325000.0,247323.03814075823
94,Regressão linear,2,700000.0,581771.8488897467
373,Regressão linear,2,380000.0,607002.1910242902
418,Regressão linear,2,355000.0,363696.0077262187
815,Regressão linear,2,379000.0,534312.1575037721
1268,Regressão linear,2,302495.0,376944.8334029301
1372,Regressão linear,2,330000.0,423066.4745594729
1924,Regressão linear,2,432000.0,513921.2194757964
2523,Regressão linear,2,225000.0,37614.95718783868
2660,Regressão linear,2,523000.0,603975.4488085504
2695,Regressão linear,2,705000.0,693848.4906992135
3103,Regressão linear,2,1130000.0,1056283.974219855
3925,Regressão linear,2,540000.0,439949.7081489812
4031,Regressão linear,2,276000.0,239510.25821686914
4064,Regressão linear,2,383000.0,385439.7417914935
4159,Regressão linear,2,215000.0,125641.47068649056
4881,Regressão linear,2,285000.0,274047.56411775487
5236,Regressão linear,2,199999.0,144309.56238257018
5565,Regressão linear,2,472000.0,595862.9842607616
5717,Regressão linear,2,405000.0,361147.8160784187
5752,Regressão linear,2,565000.0,490621.3461945262
6047,Regressão linear,2,510000.0,488401.8839513264
6520,Regressão linear,2,760000.0,747005.2607657647
7217,Regressão linear,2,292500.0,219653.57678115662
7594,Regressão linear,2,395000.0,451829.0021122522
9328,Regressão linear,2,334950.0,332919.73132982827
9754,Regressão linear,2,405000.0,527634.4539784191
9854,Regressão linear,2,235000.0,242131.54148362423
11710,Regressão linear,2,219950.0,174735.98593052686
12025,Regressão linear,2,756450.0,769099.388811388
12231,Regressão linear,2,887500.0,1116760.462615958
12503,Regressão linear,2,450000.0,643005.8392202215
12560,Regressão linear,2,445000.0,573122.9406586562
12719,Regressão linear,2,345500.0,351966.0861254034
12749,Regressão linear,2,515000.0,496906.8285724437
12896,Regressão linear,2,312000.0,280057.71116420586
13335,Regressão linear,2,440000.0,455655.85582509864
13466,Regressão linear,2,1272000.0,1141552.748299978
13514,Regressão linear,2,515000.0,264269.992856262
13738,Regressão linear,2,252000.0,229223.8351809468
13828,Regressão linear,2,435000.0,588981.3618640604
13902,Regressão linear,2,539500.0,568747.9552983957
15180,Regressão linear,2,2200000.0,1338004.4651159027
15330,Regressão linear,2,520000.0,1175458.167991046
15667,Regressão linear,2,1715000.0,1256934.784440919
15974,Regressão linear,2,325000.0,295242.4293906575
16354,Regressão linear,2,575000.0,854439.4781929365
16581,Regressão linear,2,269000.0,365378.1302268113
17251,Regressão linear,2,490000.0,761078.8563600231
17490,Regressão linear,2,275000.0,189336.5939256283
18264,Regressão linear,2,415000.0,384648.324099775
18386,Regressão linear,2,390000.0,356281.5491335923
18394,Regressão linear,2,325000.0,229904.7734397985
18498,Regressão linear,2,206000.0,64469.44010581047
18671,Regressão linear,2,383000.0,191768.5223588114
19621,Regressão linear,2,235000.0,97998.04462926794
19712,Regressão linear,2,263000.0,199525.66227617257
19734,Regressão linear,2,250000.0,40786.69650113571
19947,Regressão linear,2,395000.0,442358.199287114
20267,Regressão linear,2,1042000.0,1294883.4956842836
20420,Regressão linear,2,599000.0,538440.9025010735
20473,Regressão linear,2,661000.0,546759.6169060047
20884,Regressão linear,2,270500.0,337715.6238084354
21320,Regressão linear,2,625000.0,723931.5702283372
2145,Regressão linear,2,415000.0,361939.5452882282
2301,Regressão linear,2,370000.0,281815.0786968024
2380,Regressão linear,2,363000.0,334120.39500563056
3361,Regressão linear,2,160000.0,210069.57371905216
4083,Regressão linear,2,246700.0,259492.56575872484
6132,Regressão linear,2,700000.0,693328.50153258
6257,Regressão linear,2,280000.0,285572.51108973223
6843,Regressão linear,2,255000.0,185226.97223656517
9673,Regressão linear,2,535000.0,654833.368726409
9862,Regressão linear,2,360000.0,440136.35468803725
10049,Regressão linear,2,439000.0,532913.4996938423
10308,Regressão linear,2,329000.0,237022.2186358964
10410,Regressão linear,2,422800.0,382178.4986236636
10579,Regressão linear,2,345000.0,374089.93787076324
10727,Regressão linear,2,265000.0,191691.956946125
11213,Regressão linear,2,255000.0,146902.60140218586
11873,Regressão linear,2,650000.0,808488.2850020619
12243,Regressão linear,2,480000.0,365389.8266179698
13147,Regressão linear,2,320000.0,380656.99523856
13563,Regressão linear,2,715000.0,727246.2373545882
13618,Regressão linear,2,310000.0,235301.48020832898
13720,Regressão linear,2,410000.0,548445.6701367685
15363,Regressão linear,2,319000.0,270534.3230925122
15444,Regressão linear,2,539500.0,557603.5392533334
16131,Regressão linear,2,434400.0,475312.43627774867
16319,Regressão linear,2,500000.0,619301.4258510732
18500,Regressão linear,2,325000.0,319991.6818641784
18960,Regressão linear,2,480000.0,270022.2718432943
19024,Regressão linear,2,1001000.0,832188.461204886
21551,Regressão linear,2,1375000.0,1156577.5412966153
868,Regressão linear,2,381156.0,408361.9618741141
1871,Regressão linear,2,247500.0,359792.93620947783
2427,Regressão linear,2,473000.0,306148.39151162066
2789,Regressão linear,2,524000.0,395707.461489232
2799,Regressão linear,2,415000.0,587536.5596679397
2941,Regressão linear,2,123300.0,125317.42128911932
3995,Regressão linear,2,241250.0,243213.39122623764
4372,Regressão linear,2,160134.0,125407.12737915738
5207,Regressão linear,2,500000.0,470674.71136708494
5325,Regressão linear,2,485000.0,629581.3237816948
5339,Regressão linear,2,350000.0,306351.3475292915
5619,Regressão linear,2,874000.0,824737.156659798
6382,Regressão linear,2,605000.0,594728.6566262797
6513,Regressão linear,2,535000.0,500976.0989324035
6896,Regressão linear,2,255000.0,278045.22453367495
7101,Regressão linear,2,199950.0,19902.213010531268
7603,Regressão linear,2,475000.0,379359.16930830094
7638,Regressão linear,2,250000.0,317543.0382500717
8247,Regressão linear,2,335000.0,217862.00335939607
9436,Regressão linear,2,375000.0,576525.5009748151
9785,Regressão linear,2,920000.0,798073.4850964502
